,name,car_type,year,image,price
246,기아 타스만,준대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250213_172%2Fauto_1739407540523R8Lul_PNG%2F20250213094523_JqWwn7Nn.png,"3,750~5,240만원 구매혜택
정보확인 내용 열고 닫기

보험료계산 광고
정보확인 내용 열고 닫기"
247,기아 타우너,경형 밴,2002,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_57%2Fauto_1497940076702ccMPv_PNG%2F13317_2002__.png,"549~602만원 보험료계산 광고
정보확인 내용 열고 닫기"
248,기아 프레지오,준대형 RV,2003,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_286%2Fauto_1497940038461dwLf7_PNG%2F13128_2003_.png,"955~1,310만원 보험료계산 광고
정보확인 내용 열고 닫기"
249,기아 피아트132,소형 세단,1979,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_137%2Fauto_1497940116751ieT0s_PNG%2F17046_1979__132.png,"740만원 보험료계산 광고
정보확인 내용 열고 닫기"
250,BMW 5시리즈,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_45%2Fauto_1731989518521UH5iL_PNG%2F20241119131150_Vd0RInjZ.png,"6,870~9,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
251,BMW 5시리즈,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_45%2Fauto_1731989518521UH5iL_PNG%2F20241119131150_Vd0RInjZ.png,"6,870~9,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
252,BMW 5시리즈,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_45%2Fauto_1731989518521UH5iL_PNG%2F20241119131150_Vd0RInjZ.png,"6,870~9,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
253,BMW 5시리즈,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_45%2Fauto_1731989518521UH5iL_PNG%2F20241119131150_Vd0RInjZ.png,"6,870~9,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
254,BMW 5시리즈,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_45%2Fauto_1731989518521UH5iL_PNG%2F20241119131150_Vd0RInjZ.png,"6,870~9,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
255,BMW 3시리즈,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240529_253%2Fauto_1716960922418WLCC0_PNG%2F20240529143513_4o40d1Ew.png,"5,790~8,660만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
256,BMW 3시리즈,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240529_253%2Fauto_1716960922418WLCC0_PNG%2F20240529143513_4o40d1Ew.png,"5,790~8,660만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
257,BMW 3시리즈,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240529_253%2Fauto_1716960922418WLCC0_PNG%2F20240529143513_4o40d1Ew.png,"5,790~8,660만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
258,BMW 3시리즈,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240529_253%2Fauto_1716960922418WLCC0_PNG%2F20240529143513_4o40d1Ew.png,"5,790~8,660만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
259,BMW X5,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_296%2Fauto_1733983010797SAPfh_PNG%2F20241212145640_298Uudl9.png,"18,880만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
260,BMW X5,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_296%2Fauto_1733983010797SAPfh_PNG%2F20241212145640_298Uudl9.png,"18,880만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
261,BMW X5,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_296%2Fauto_1733983010797SAPfh_PNG%2F20241212145640_298Uudl9.png,"18,880만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
262,BMW X5,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_296%2Fauto_1733983010797SAPfh_PNG%2F20241212145640_298Uudl9.png,"18,880만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
263,BMW 7시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241017_214%2Fauto_172913940257912kGj_PNG%2F20241017132952_xth3Crw9.png,"14,910~18,640만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
264,BMW 7시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241017_214%2Fauto_172913940257912kGj_PNG%2F20241017132952_xth3Crw9.png,"14,910~18,640만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
265,BMW 7시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241017_214%2Fauto_172913940257912kGj_PNG%2F20241017132952_xth3Crw9.png,"14,910~18,640만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
266,BMW 7시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241017_214%2Fauto_172913940257912kGj_PNG%2F20241017132952_xth3Crw9.png,"14,910~18,640만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
267,BMW 7시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241017_214%2Fauto_172913940257912kGj_PNG%2F20241017132952_xth3Crw9.png,"14,910~18,640만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
268,BMW 6시리즈 GT,준대형 해치백,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_65%2Fauto_1698127322546o5KVA_PNG%2F20231024150153_LSLNNS9a.png,"8,650~11,550만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
269,BMW 5시리즈 GT,준대형 해치백,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191013_275%2Fauto_1570951694132R4Sno_PNG%2F20191013162743_137wd87j.png,"7,480~8,650만원 보험료계산 광고
정보확인 내용 열고 닫기"
270,BMW X6,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_207%2Fauto_1734483158189eb1Gj_PNG%2F20241218095228_ig3SWiGd.png,"12,460~16,020만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
271,BMW X6,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_207%2Fauto_1734483158189eb1Gj_PNG%2F20241218095228_ig3SWiGd.png,"12,460~16,020만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
272,BMW X6,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_207%2Fauto_1734483158189eb1Gj_PNG%2F20241218095228_ig3SWiGd.png,"12,460~16,020만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
273,BMW X3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240619_75%2Fauto_1718764417072Awgvp_PNG%2F20240619113329_EBJJwG3w.png,"6,800~9,870만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
274,BMW X3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240619_75%2Fauto_1718764417072Awgvp_PNG%2F20240619113329_EBJJwG3w.png,"6,800~9,870만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
275,BMW X3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240619_75%2Fauto_1718764417072Awgvp_PNG%2F20240619113329_EBJJwG3w.png,"6,800~9,870만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
276,BMW X3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240619_75%2Fauto_1718764417072Awgvp_PNG%2F20240619113329_EBJJwG3w.png,"6,800~9,870만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
277,BMW X7,대형 SUV,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220413_10%2Fauto_1649818668015n0A0a_PNG%2F20220413115737_VLnDCAV4.png,"14,720~18,100만원 보험료계산 광고
정보확인 내용 열고 닫기"
278,BMW X4,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_261%2Fauto_17344819297937Lm76_PNG%2F20241218093200_zlZKz9VG.png,"12,820만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
279,BMW X4,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_261%2Fauto_17344819297937Lm76_PNG%2F20241218093200_zlZKz9VG.png,"12,820만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
280,BMW 4시리즈,중형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240131_2%2Fauto_1706683402398Xdi8M_PNG%2F20240131154312_IBCmB6QM.png,"7,220~9,240만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
281,BMW 4시리즈,중형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240131_2%2Fauto_1706683402398Xdi8M_PNG%2F20240131154312_IBCmB6QM.png,"7,220~9,240만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
282,BMW 1시리즈,준중형 해치백,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_174%2Fauto_1698127069433PPmCw_PNG%2F20231024145741_7uNuS6Lk.png,"4,730~6,180만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
283,BMW 1시리즈,준중형 해치백,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_174%2Fauto_1698127069433PPmCw_PNG%2F20231024145741_7uNuS6Lk.png,"4,730~6,180만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
284,BMW 1시리즈,준중형 해치백,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_174%2Fauto_1698127069433PPmCw_PNG%2F20231024145741_7uNuS6Lk.png,"4,730~6,180만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
285,BMW X1,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_14%2Fauto_1731991360311ERiwS_PNG%2F20241119134229_N0l2A7ed.png,"5,820~7,110만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
286,BMW X1,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_14%2Fauto_1731991360311ERiwS_PNG%2F20241119134229_N0l2A7ed.png,"5,820~7,110만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
287,BMW X1,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_14%2Fauto_1731991360311ERiwS_PNG%2F20241119134229_N0l2A7ed.png,"5,820~7,110만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
288,BMW 2시리즈 액티브 투어러,준중형 RV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241008_144%2Fauto_1728374877151vt84M_PNG%2F20241008170746_axO7htmM.png,"4,570~5,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
289,BMW 2시리즈,준중형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250103_269%2Fauto_1735893186814Tup69_PNG%2F20250103173253_sBf9oT6Z.png,"7,310만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
290,BMW 2시리즈 그란쿠페,준중형 세단,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_291%2Fauto_1698127128060QrAju_PNG%2F20231024145839_yfrHUrlx.png,"4,900~6,400만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
291,BMW 2시리즈 액티브 투어러,준중형 RV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241008_144%2Fauto_1728374877151vt84M_PNG%2F20241008170746_axO7htmM.png,"4,570~5,140만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
292,BMW 2시리즈,준중형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250103_269%2Fauto_1735893186814Tup69_PNG%2F20250103173253_sBf9oT6Z.png,"7,310만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
293,BMW Z4,스포츠카 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_105%2Fauto_1698128009865wFHGc_PNG%2F20231024151317_BGXYaWQI.png,"7,540~9,760만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
294,BMW Z4,스포츠카 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_105%2Fauto_1698128009865wFHGc_PNG%2F20231024151317_BGXYaWQI.png,"7,540~9,760만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
295,BMW Z4,스포츠카 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_105%2Fauto_1698128009865wFHGc_PNG%2F20231024151317_BGXYaWQI.png,"7,540~9,760만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
296,BMW 8시리즈,대형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_209%2Fauto_1731989748322uAOmg_PNG%2F20241119131537_YOkEorm2.png,"14,910만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
297,BMW 8시리즈,대형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_209%2Fauto_1731989748322uAOmg_PNG%2F20241119131537_YOkEorm2.png,"14,910만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
