name,car_type,year,image,price
쌍용 렉스턴 W,준대형 SUV,2016,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200214_288%2Fauto_1581651468249cWekC_PNG%2F20200214123746_JOA5wK5w.png,"2,870~3,948만원"
쌍용 슈퍼 렉스턴,준대형 SUV,2012,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200214_231%2Fauto_1581649844579j1lLU_PNG%2F20200214121043_SARGd0Xi.png,"2,570~2,929만원"
쌍용 뉴렉스턴,준대형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230515_253%2Fauto_1684115900692wVuFw_PNG%2F20230515105814_GUI7oyxe.png,"3,953~5,967만원"
쌍용 렉스턴,준대형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230515_253%2Fauto_1684115900692wVuFw_PNG%2F20230515105814_GUI7oyxe.png,"3,953~5,967만원"
쌍용 더 뉴 티볼리,소형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230601_1%2Fauto_1685582924851ArG94_PNG%2F20230601102837_PRlHuhFR.png,"1,872~3,100만원"
쌍용 더 뉴 티볼리 에어,소형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230601_154%2Fauto_1685585503161yAJHO_PNG%2F20230601111135_2mM6KkxI.png,"2,312~2,719만원"
쌍용 베리 뉴 티볼리,소형 SUV,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200403_142%2Fauto_1585879308593W1C3L_PNG%2F20200403110141_yXi3fiXv.png,"1,637~2,654만원"
쌍용 티볼리 아머,소형 SUV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170728_41%2Fauto_1501223990483Nmz9u_PNG%2F20170728153939_lRfYaYFc.png,"1,621~2,580만원"
쌍용 티볼리 에어,소형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230601_154%2Fauto_1685585503161yAJHO_PNG%2F20230601111135_2mM6KkxI.png,"2,312~2,719만원"
쌍용 티볼리,소형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230601_1%2Fauto_1685582924851ArG94_PNG%2F20230601102837_PRlHuhFR.png,"1,872~3,100만원"
쌍용 코란도 EV,준중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240604_13%2Fauto_1717468269494680oD_PNG%2F20240604113100_YIpz78Y5.png,"4,031~4,547만원"
쌍용 뷰티풀 코란도,준중형 SUV,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200120_275%2Fauto_1579499782633Husk8_PNG%2F20200120145613_Zmn0s99I.png,"2,162~2,949만원"
쌍용 더 뉴 코란도 스포츠,중형 트럭,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191126_124%2Fauto_1574747139537UQapS_PNG%2F20191126144537_P2s427Un.png,"2,168~2,999만원"
쌍용 뉴코란도 C,준중형 SUV,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190808_10%2Fauto_1565242987913RDyS4_PNG%2F20190808144230_maUkZS31.png,"2,202~2,940만원"
쌍용 코란도 투리스모,대형 RV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180103_3%2Fauto_1514954349945N2hWe_PNG%2F20180103133855_akcYvUHd.png,"2,838~3,524만원"
쌍용 코란도 스포츠,중형 트럭,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191126_124%2Fauto_1574747139537UQapS_PNG%2F20191126144537_P2s427Un.png,"2,168~2,999만원"
쌍용 코란도 C,준중형 SUV,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190808_10%2Fauto_1565242987913RDyS4_PNG%2F20190808144230_maUkZS31.png,"2,202~2,940만원"
쌍용 뉴코란도,준중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231010_106%2Fauto_1696898176432GzSPz_PNG%2F20231010093609_mcYs6exb.png,"2,410~3,349만원"
쌍용 코란도 훼미리,준중형 SUV,1995,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_281%2Fauto_1497939075255LEply_PNG%2F16105_1995__.png,"1,395만원"
쌍용 코란도 지프,준중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231010_2%2Fauto_1696899992578FmDOr_PNG%2F20231010100629_O2inv3gM.png,"2,410~3,349만원"
쌍용 더 뉴 토레스,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240508_5%2Fauto_1715141260561owQMU_PNG%2F20240508130733_R2BWnhbB.png,"2,666~3,714만원"
쌍용 토레스 EVX,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250403_250%2Fauto_1743645178131lVXQ7_PNG%2F20250403105251_OOBf3jxD.png,"4,602~4,812만원"
쌍용 토레스,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240508_5%2Fauto_1715141260561owQMU_PNG%2F20240508130733_R2BWnhbB.png,"2,666~3,714만원"
쌍용 뉴체어맨 W,대형 세단,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190825_46%2Fauto_1566666552946CHVQk_PNG%2F20190825020910_HqVAjVlF.png,"5,634~10,055만원"
쌍용 체어맨 W,대형 세단,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190825_46%2Fauto_1566666552946CHVQk_PNG%2F20190825020910_HqVAjVlF.png,"5,634~10,055만원"
쌍용 체어맨 H,준대형 세단,2014,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200427_211%2Fauto_1587960507602wX7RT_PNG%2F20200427130826_y4hJPUmE.png,"3,545~4,717만원"
쌍용 뉴체어맨,대형 세단,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190825_46%2Fauto_1566666552946CHVQk_PNG%2F20190825020910_HqVAjVlF.png,"5,634~10,055만원"
쌍용 체어맨,대형 세단,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200427_212%2Fauto_1587959735046S59zN_PNG%2F20200427125513_Ihg2wB6v.png,"9,143~11,192만원"
쌍용 액티언 스포츠,중형 트럭,2011,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_55%2Fauto_1496047861913uE0Pb_PNG%2F14970_2011__.png,"2,096~2,576만원"
쌍용 액티언,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240812_81%2Fauto_17234371864991z6U0_PNG%2F20240812133248_3vgnAcL5.png,"3,344~4,126만원"
쌍용 뉴카이런,중형 SUV,2011,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_192%2Fauto_1496047856279xSMxg_PNG%2F14959_2011_.png,"2,434~3,251만원"
쌍용 카이런,중형 SUV,2011,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_192%2Fauto_1496047856279xSMxg_PNG%2F14959_2011_.png,"2,434~3,251만원"
쌍용 뉴로디우스,대형 RV,2013,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_171%2Fauto_14960483957356evRL_PNG%2F18240_2013_.png,"2,399~3,299만원"
쌍용 로디우스,대형 RV,2013,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_171%2Fauto_14960483957356evRL_PNG%2F18240_2013_.png,"2,399~3,299만원"
쌍용 무쏘 스포츠,준대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_212%2Fauto_1741148125804voe9A_PNG%2F20250305131511_CFTEE1MD.png,"2,952~3,689만원"
쌍용 뉴무쏘,준대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_212%2Fauto_1741148125804voe9A_PNG%2F20250305131511_CFTEE1MD.png,"2,952~3,689만원"
쌍용 무쏘,준대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_212%2Fauto_1741148125804voe9A_PNG%2F20250305131511_CFTEE1MD.png,"2,952~3,689만원"
쌍용 이스타나,준대형 RV,1997,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191212_162%2Fauto_15761338246578dPAw_PNG%2F20191212155702_NWFn5yEU.png,"998~1,358만원"
쌍용 칼리스타,스포츠카 컨버터블,1994,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_205%2Fauto_1497938953957wymLt_PNG%2F16038_1994_.png,가격정보 없음
BMW 5시리즈,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_45%2Fauto_1731989518521UH5iL_PNG%2F20241119131150_Vd0RInjZ.png,"6,870~9,140만원"
BMW 3시리즈,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240529_253%2Fauto_1716960922418WLCC0_PNG%2F20240529143513_4o40d1Ew.png,"5,790~8,660만원"
BMW X5,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_296%2Fauto_1733983010797SAPfh_PNG%2F20241212145640_298Uudl9.png,"18,880만원"
BMW 7시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241017_214%2Fauto_172913940257912kGj_PNG%2F20241017132952_xth3Crw9.png,"14,910~18,640만원"
BMW 6시리즈 GT,준대형 해치백,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_65%2Fauto_1698127322546o5KVA_PNG%2F20231024150153_LSLNNS9a.png,"8,650~11,550만원"
BMW 5시리즈 GT,준대형 해치백,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191013_275%2Fauto_1570951694132R4Sno_PNG%2F20191013162743_137wd87j.png,"7,480~8,650만원"
BMW X6,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_207%2Fauto_1734483158189eb1Gj_PNG%2F20241218095228_ig3SWiGd.png,"12,460~16,020만원"
BMW X3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240619_75%2Fauto_1718764417072Awgvp_PNG%2F20240619113329_EBJJwG3w.png,"6,800~9,870만원"
BMW X7,대형 SUV,2023,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220413_10%2Fauto_1649818668015n0A0a_PNG%2F20220413115737_VLnDCAV4.png,"14,720~18,100만원"
BMW X4,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_261%2Fauto_17344819297937Lm76_PNG%2F20241218093200_zlZKz9VG.png,"12,820만원"
BMW 4시리즈,중형 쿠페,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240131_2%2Fauto_1706683402398Xdi8M_PNG%2F20240131154312_IBCmB6QM.png,"7,220~9,240만원"
BMW 1시리즈,준중형 해치백,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_174%2Fauto_1698127069433PPmCw_PNG%2F20231024145741_7uNuS6Lk.png,"4,730~6,180만원"
BMW X1,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_14%2Fauto_1731991360311ERiwS_PNG%2F20241119134229_N0l2A7ed.png,"5,820~7,110만원"
BMW 2시리즈 액티브 투어러,준중형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241008_144%2Fauto_1728374877151vt84M_PNG%2F20241008170746_axO7htmM.png,"4,570~5,140만원"
BMW 2시리즈,준중형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250103_269%2Fauto_1735893186814Tup69_PNG%2F20250103173253_sBf9oT6Z.png,"7,310만원"
BMW 2시리즈 그란쿠페,준중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_291%2Fauto_1698127128060QrAju_PNG%2F20231024145839_yfrHUrlx.png,"4,900~6,400만원"
BMW Z4,스포츠카 컨버터블,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_105%2Fauto_1698128009865wFHGc_PNG%2F20231024151317_BGXYaWQI.png,"7,540~9,760만원"
BMW 8시리즈,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_179%2Fauto_1731989866027tA5EB_PNG%2F20241119131737_DOhIVSb4.png,"14,520~15,310만원"
BMW M4,중형 컨버터블,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240131_266%2Fauto_17066853517910Y2s5_PNG%2F20240131161537_NkoKfBct.png,"14,060만원"
BMW 6시리즈,준대형 해치백,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20231024_65%2Fauto_1698127322546o5KVA_PNG%2F20231024150153_LSLNNS9a.png,"8,650~11,550만원"
BMW M3,중형 왜건,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240529_163%2Fauto_1716963046429vEKBx_PNG%2F20240529151035_FerMGGrE.png,"13,760만원"
BMW M5,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241210_118%2Fauto_1733792549338TYgpJ_PNG%2F20241210100214_WPdRs0Yn.png,"16,550~17,840만원"
BMW i4,중형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240425_9%2Fauto_1714028372598As78m_PNG%2F20240425155923_gLXTgRcA.png,"7,830~8,450만원"
BMW M2,준중형 쿠페,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241203_233%2Fauto_1733189879468Hc9q2_PNG%2F20241203103745_zeVRSays.png,"9,030~9,450만원"
BMW X6M,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_263%2Fauto_1733983187059q3MnC_PNG%2F20241212145932_RFt69tDD.png,"19,280만원"
BMW i5,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_65%2Fauto_1733982593144FbvKm_PNG%2F20241212144942_gPjRZWjO.png,"9,280~10,580만원"
BMW X2,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_128%2Fauto_1734487071614FPsTl_PNG%2F20241218105740_umG7ReCM.png,"6,820~7,430만원"
BMW XM,대형 SUV,2024,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240415_121%2Fauto_1713169038500P8DRf_PNG%2F20240415171715_om6munts.png,"22,190~25,020만원"
BMW iX,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250117_207%2Fauto_17371025224896WEAR_PNG%2F20250117172834_kZbPt4z8.png,"16,220만원"
BMW i7,대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250206_185%2Fauto_1738815182439nB2ia_PNG%2F20250206131252_ewnDeMW6.png,"24,470만원"
BMW i8,스포츠카 컨버터블,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190529_183%2Fauto_1559133035619Mrf6z_PNG%2F20190529212501_Y1nsyfUj.png,"21,990~22,370만원"
BMW iX3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250206_182%2Fauto_1738815768878s95A5_PNG%2F20250206132238_Semp0fr0.png,"8,240만원"
BMW X5M,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241212_296%2Fauto_1733983010797SAPfh_PNG%2F20241212145640_298Uudl9.png,"18,880만원"
BMW X4M,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241218_261%2Fauto_17344819297937Lm76_PNG%2F20241218093200_zlZKz9VG.png,"12,820만원"
BMW i3,중형 세단,2022,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220331_9%2Fauto_1648715353413omY14_PNG%2F20220331172902_r8MwjrPe.png,가격정보 없음
BMW M6,준대형 세단,2017,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170613_82%2Fauto_1497319371267evpqg_PNG%2F20170613110246_o1xbWEoP.png,"20,390만원"
BMW iX1,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_85%2Fauto_1731990126414mwPzv_PNG%2F20241119132154_ZYy8FNWe.png,"6,760~7,020만원"
BMW M8,대형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241119_208%2Fauto_1731990518675XMWdn_PNG%2F20241119132830_vsJ92GxR.png,"24,790만원"
BMW X3M,중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240408_119%2Fauto_17125617588518IGJb_PNG%2F20240408163552_lRgYQWli.png,"12,350만원"
BMW Z3,스포츠카 컨버터블,2002,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_15%2Fauto_1497939727707hjQ7b_PNG%2F13283_2002_BMW_Z3_.png,가격정보 없음
BMW iX3,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250206_182%2Fauto_1738815768878s95A5_PNG%2F20250206132238_Semp0fr0.png,"8,240만원"
BMW iX2,준중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250311_63%2Fauto_1741653616711j8yuY_PNG%2F20250311094000_fsto9EXk.png,"6,470만원"
GMC 시에라,대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250307_10%2Fauto_1741327039931jxK53_PNG%2F20250307145708_BiTvgwgM.png,"9,420~9,590만원"
