car_title,trim,drive,price,habitability,quality,design,fuel,reply
포르쉐 파나메라,파나메라 4 이그제큐티브,10,8,10,10,10,8,카이엔 타다 넘어오고 굳이 비교를하자면 모든게 만족. 비오는날 브레이크잡음과 운전석창문 비내림현상ㅠㅠ 다른건 다 만족합니다
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,10,벤츠S와 고민하다 포르쉐를 선택했는데 최고의 선택이었습니다. 파나메라 만족도가 높습니다.
포르쉐 파나메라,파나메라 4 이그제큐티브,10,9,10,10,9,9,주행성능뛰어납니다. 밟는데로 나가네요주차시 약간 어려워요 크고 길어서 고속도로에서 정말 안정적으로 쫙~~ 나가네요 진작에 탈것 ㅠㅠ
포르쉐 파나메라,파나메라 4 이그제큐티브,10,8,8,10,10,8,지금것 타본 차량 중 조향감은 최고입니다. 연비도 생각보다 잘 나옵니다. 디자인은 말할것도 없고요
포르쉐 파나메라,파나메라 4 이그제큐티브,8,5,6,8,10,8,"거주편의성, 소음, 운전편의성 모두 s class 보다 못하지만 예쁜거 하나로 용서가 됨"
포르쉐 파나메라,파나메라 4 이그제큐티브,10,8,10,10,10,8,"실제로 주행시 생각보다 연비가 좋으며,생각이상으로 편안합니다.그리고 디자인 하난 슈퍼카빼고 어떤차보다 최고라고 생각합니다."
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,10,너무 만족하고 좋은 최고의 인생차. 정말 모든게 다 좋은 이상형을 만난 느낌!
포르쉐 파나메라,파나메라 4 이그제큐티브,10,8,10,10,10,4,"디자인 너무 이쁩니다. 520d타다가 넘어와서 체감 연비가 별로지만 알고있었던 부분이라 괜찮습니다.내부, 외부 디자인이....너무 이뻐요... 승차감도 엄청좋고 운전하는 재미도 엄청납니다 다음차를 뭘로 가야할지 ,,넘어가기가 좀 힘들겠지만 만약 마땅하지 않으면 재구매할거같아요!!"
포르쉐 파나메라,파나메라 4 이그제큐티브,10,8,10,10,10,7,꿈에 그리던 드림카인데 무슨말이 필요할까요! 911에 4도어 그 이상입니다.
포르쉐 파나메라,파나메라 4 이그제큐티브,10,8,8,10,10,8,역시 포르쉐는 그냥 포르쉐가아니다.패밀리카를 염두에 두고 이그제큐티브 모델을 구입했으나 그 목적은 기본이고 스포츠카로서의 본능도 함께 있어 남자들의 워너비카로서 그 가치는 충분하다~!!
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,10,"분위기, 승차감, 성능과 무선안드로이드오토 적용으로 편의성까지 더한 포르쉐의 명차 파나메라 정말 만족합니다"
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,8,포르쉐에서 가족이 타기에 제일 편안한 차인거 같아요 플레티넘 에디션은 옵션대비 가격도 좋구요 탈수록 맘에 드네요
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,8,이 등급에서는 독보적인 존재...여러차량 비교하고 시승해봤지만 가격이 비쌀뿐 그만한 값어치는 해주는 명차입니다.
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,8,내부 마감 고급스럽고 외부 디자인 훌륭하고 고속 주행시 안정감 좋습니다
포르쉐 파나메라,파나메라 4 이그제큐티브,10,6,7,8,9,10,누군가? 연비가 안좋다는 사람이? 출근 걸리 12km. 연비는 9.5l /100km 나오는데. 주유 가득하고 960km를 탈수 있는 차 몇대나 되는가? 숨겨진 비밀. 다이얼을 돌리면 연비 리터당 5km 연료 탱크 80lL 911 만큼은 아니지만 재미진 차. 가끔 엔터테인먼트 이상이 있지만 지가 알아서 리셋. 업데이트도 자주 있고. 씰대겂는 어플은 정말. 긴급 구조도 못하는.
포르쉐 파나메라,파나메라 4 이그제큐티브,10,5,6,10,10,2,디자인과 주행성능은 아주좋지만 연비와 승차감이 확실히 아쉽습니다 하지만 아주 만족하는 아빠들의 드림카입니다
포르쉐 파나메라,파나메라 4 이그제큐티브,10,10,10,10,10,10,"20년식 992, 21년식 파라메라4, x6m50d를 타고 있습니다s클 구매할려니 s450 s500 s580 차가 한달만에 4대나와서 색상 고르다 인기가 없음 구매안함 파라메라4는 1년 걸렸음 인기있음 그래서 구매 992는 스트레스 해소용 딱 파라메라4는 가족 나드리용 딱 x6m50d는 짐차용 딱"
포르쉐 파나메라,파나메라 4 이그제큐티브,1,1,1,1,6,1,차가 크고 연비도 안좋고 후...승차감이 좋은것도 아니고 디자인빼고 볼거 없넹ㅛ
포르쉐 파나메라,파나메라 터보 S,10,8,10,10,10,9,연비를 제외한 모든면에서 매우 액설런트하다특히 주행성능은 타의 추종을 불허하다 람보르기니 페라니 못지 않다
포르쉐 718 박스터,종합,10,10,2,8,10,6,미드쉽 스포츠카 너무 좋습니다 :D포르쉐 만큼 곡선이 예쁜 스포츠카는 없는 것 같아요
포르쉐 718 박스터,종합,10,9,8,10,10,9,"4000cc가 주는 수치적인 매력, 자연흡기의 매력, 응답성, 코너링 모두 좋지만 직접 타보지 않는 이상 아무것도 알 수 없다. 링크파이프 튜닝과 가변배기 모듈 작업은 명불허전 반드시 해야만 함(즐거움 증폭 x2). 편의성과 거주성을 빼고는 거의 모두 만점을 줄 수 있는 자동차. 고출력, 올인원 편의성의 M4 컴페티션 컨버터블도 결국 이 차의 매력을 따라올 수 없었다."
포르쉐 718 박스터,종합,9,9,7,9,10,8,"(2.5GTS 기준)공도에서 타고 다니기에 출력이 차고 넘칩니다만, 터보랙도 꽤 느껴지고 AMG나 M 생각하면 직빨은 조금 떨어지고 와인딩에서는 초보자가 다루기에 훨씬 편한것같아요. 배기는 4기통 터보라 음색이 조금 아쉽고 스포츠모드에서 팝콘은 꽤 터지네요 인테리어 너무 구형틱하다는 평이 있는데 맘에드는색 가죽으로 넣어놓으면 아직 이뻐보여요. 박스터 하차감 없다는분도 있지만 저는아직 하차감 있는것같고 뚜따해도 민망하지않습니다. 날씨좋은날 뚜따하고 다니기 정말 좋은 차량인것같은데 80~90넘기면 바람유입이 조금씩 늘어나긴 하는것같아요. 골프 혼자 나가기에 전혀 무리없구요. 조수석에 골프백 싣는분도 많지만 뒷트렁크에 스탠드백 잘 넣으면 들어갑니다. 드라이버 우드 먼저 빼서 트렁크 깊숙한곳에 넣고 후드 오픈한 상태로 나머지를 넣으면 훨씬 쾌적하게 이동가능합니다. 연비는 스포츠카 치고는 꽤 좋은편이지만 중량/엔진스펙 생각하면 좀더 잘나와야하지 않나 싶습니다."
포르쉐 718 박스터,종합,10,10,10,10,10,10,대체할 수 있는 그 어떤 경쟁 차종도 없는 현 시대의 마지막 근본 낭만의 표상.
포르쉐 718 박스터,종합,10,8,8,10,10,8,세컨으로 구매했지만 데일리로도 가능할만한 승차감입니다연비도 4.0인데 나쁘지 않은편입니다 아쉬운점은 여러 규제들로 인해 배기음이 작아 머플러 튜닝은 필수라 생각합니다
포르쉐 718 박스터,종합,10,10,10,10,10,10,이차의 유일한 단점은 911이 아니라는점 밖에는 없는거 같아요 다만 딩크에게만 추천 할 수 있을거 같아요 저희는 기블리 그리고 718 gts 4.0 을 두고 부부가 서로 번갈아 가면서 쓰고 있어요 사람을 태울때는 어쩔 수 없이 불편하지만 혼자 타거나 부부만 타기에는 정말 부족함이 없습니다 시트 포지션도 생각보다 불편하지않고 수납이 가장 걱정이었으나 앞트렁크 뒷트렁크까지 모두 있어서 생각보다 수납은 많이 되는 편이에요 차가 한번씩 노면이 좋지않을때 살짝 통통 튀는 느낌은 있지만 생각보다 그게 불쾌하게 다가오지는 않습니다 코너링이 아주 아주 훌륭하고 시트가 몸을 잡아주는 느낌이 아주 좋습니다 자연 흡기 라서 터보랙 없이 밟는 그대로 차와 내가 하나가 되는 쾌감을 느끼실수 있을거에요
포르쉐 718 박스터,종합,10,7,8,9,10,10,고급스러운 디자인 펀드라이빙 강점.. 서울 시내 다녀도 연비 좋더라고요..
포르쉐 718 박스터,종합,10,10,10,10,10,10,"가치를 아는 사람에게는 가성비 최강, 모르는 사람에게는 ""그돈이면..."" 소리가 나올만한 1억 5000(24년 출고가 기준, 옵션 적당히 1500)짜리 차량입니다. 퓨얼컷 소리를 하루에 한번 이상 들어보지 않는다면 가치를 모르는겁니다. 7000rpm 아래로 쓰면서 다닐거라면 718 s라는 아주 아주 아주 가성비의 디자인 거의 똑같은 대체재가 있답니다. 중고718s로 가면 7000만원은 아낄 수 있어요. 하지만 2040년까지(15년동안) 보증연장이 가능한 유일한 자동차 브랜드인만큼 레드존까지 다 끌어쓰며 자연흡기를 즐긴다면 이런 가성비 차종은 어디에도 없는 것 같습니다. 스파이더랑 스파이더RS 국내 출시 안되는게 너무 아쉽..."
포르쉐 718 박스터,종합,10,10,10,10,10,10,포르쉐 박스터gts 재밌어요 나이스 굿 ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ
포르쉐 718 박스터,종합,10,2,8,10,9,9,혼자 데일리로 타기에도 적격이고 핸들링 좋고 운전이 계속 하고싶을 정도로 재미있는 차
포르쉐 718 박스터,종합,10,8,6,10,10,6,달리기에는 좋고 수납에는 좋지 않습니다. 가족이 있는분께는 권유드리지 않습니다.
포르쉐 718 박스터,종합,10,10,10,10,10,8,속도도 괜찮고 성능도좋고 추천해요!! 드라이브하기좋은차인거같아요!!!!
포르쉐 718 박스터,종합,10,10,8,10,10,7,차를 타면서 어딜가도 매일 놀러다니는 기분이 드는 신기한 차^^ 날씨가 풀려 빨리 다시 시동을 걸었으면 합니다.
포르쉐 718 박스터,종합,9,10,8,10,10,10,단점이라고는 911이 아니라는거 하나밖에 없고 모든 면에서 가장 만족스러웠던 차. 가격 생각하면 주행성능이나 품질은 말할 것도 없고 무엇보다 연비가 제일 놀라웠는데 차량 특성 생각하면 연비 너무 괜찮음. 4.0은 좀 다르겠지만.
포르쉐 718 박스터,종합,10,10,10,2,10,2,윗 등급으로 넘어가기전에 한번은 타야하는 차718만 타고다녀도 충분하다못해 넘침.
포르쉐 718 박스터,종합,10,10,6,10,10,8,좁은거 빼고는 전체적으로 너무 마음에 드네요~성능도좋고 나름 짐칸도넓고 무엇보다 오픈카라는게 좋네요ㅎ
포르쉐 718 박스터,종합,10,10,5,10,10,10,최고의 차량입니다 가성비갑 움직임 갑 내구성 탱크인생차입니다 처고에요ㅎ
포르쉐 718 박스터,종합,10,9,8,9,9,9,수동으로 국내 한대인 T모델 개인적으로 만족하며내연기관 마무리하는 차로 생각합니다
포르쉐 718 박스터,종합,10,10,1,10,10,1,"포르쉐 엔트리에 걸맞는 모델, 데일리로 타기엔 거주성 및 수납공간이 너무 작음"
포르쉐 718 박스터,종합,10,8,8,10,10,8,"지금까지 스무대 이상의 차량을 몰아봤지만, 세컨카로 이만한 차량은 절대 없네요."
포르쉐 718 박스터,718 박스터,8,8,2,8,10,10,아.. 불편해요 알고타지만 불편해요.. 둘이놀러가서 술먹으면 대리도 못불러요.. 그래서 자고옵니다 고마워요
포르쉐 718 박스터,718 박스터,10,8,6,10,10,6,달리기에는 좋고 수납에는 좋지 않습니다. 가족이 있는분께는 권유드리지 않습니다.
포르쉐 718 박스터,718 박스터,10,9,8,9,9,9,수동으로 국내 한대인 T모델 개인적으로 만족하며내연기관 마무리하는 차로 생각합니다
포르쉐 718 박스터,718 박스터,10,9,9,10,10,10,981을 오래 타다가 718로 교체했습니다역시 차는 신형입니다 모든 부분에서 최고의 디자인
포르쉐 718 박스터,718 박스터,10,10,10,10,10,9,이가격대에 종합적으로 좋다고 생각합니다다만 보증연장에 대한 가격이 비싸다고 생각됩니다
포르쉐 718 박스터,718 박스터,10,10,10,10,10,10,너무나 좋습니다 후회 안합니다 망설이지 마시고 구매하세요 적극 추천합니다
포르쉐 718 박스터,718 박스터,10,10,6,10,10,10,최고의 데일리 스포츠카 입니다 오픈에어링에 특화되어 있습니다 이 차를 타고나면 다른차가 눈에 안들어옵니다 911을 준다해도 고민 할 것 같습니다
포르쉐 718 박스터,718 박스터,9,10,9,8,10,9,아무래도 스포츠카여서 편의성은 떨어진다고 생각할수있지만 동급의 다른차량대비 우수합니다 디자인 또한 포르쉐라는 이름에 걸맞게 아주 알작딸깔센하게 만들어진 명차임이 확실함
포르쉐 718 박스터,718 박스터,10,10,10,10,10,8,"시선강탈,펀카,생각보다 연비 괜찮아요. 승차감으로 타는차는 아닙니다 근데 데일리 카로 탈만해요ㅎㅎ"
포르쉐 718 박스터,718 박스터,10,10,10,10,10,10,포르쉐 모델 중 가성비 담당 모델 답게 가격대비 성능 및 경쾌한 스포츠 드라이빙이 가능한 모델 입니다.포르쉐 특유의 엔진음에 핸들링이 예술이며 한번 타보면 바로 포르쉐 바이러스에 걸려 빠져 나올수 없게 만드는 매력이 있네요 ^^
포르쉐 718 박스터,718 박스터,10,9,7,10,10,8,두루두루 좋습니다. 가성비 연비도 좋고 뭣보다 디자인 하차감도 나쁘지 않아요
포르쉐 718 박스터,718 박스터,10,10,5,10,10,10,911이 아니라는 점만 빼면 2인승 로드스터의 필요조건을 모두 갖춘 좋은 차 입니다.
포르쉐 718 박스터,718 박스터,9,10,9,10,10,8,서킷가서 조질거 아님 2.0도 남아돕니다.오픈하고 봄바람 맞으며 노래들음 요거이 행복이죠 여유있는분들은 꼭 타보세요 한번사는 인생 포르쉐 정도 타줘야줘
포르쉐 718 박스터,718 박스터,10,8,5,8,10,6,2.0노멀도 공도에서 타기 딱 좋은 퍼포먼스와 날렵함. 포르쉐 브랜드 벨류. 무엇보다 오픈 에어링이 좋습니다. 중고차 감가도 적고 보험료가 정말 싸다는게 이 차의 또 다른 가성비 포인트.
포르쉐 718 박스터,718 박스터,10,10,8,10,10,9,포르쉐입문에는 최고입니다. 입문하고 나니 이제 911카브리가 보이는군요... 이게 포르쉐바이러스인가요
포르쉐 718 박스터,718 박스터,10,10,7,10,10,7,차를 타기전엔 브랜드와 디자인으로 샀지만 운행을 하면 할수록 주행성능과 서비스에 가성비가 좋다라고 느껴지는 차입니다
포르쉐 718 박스터,718 박스터,10,10,10,10,10,8,우수한 엔진과 디자인. 1억대 초반으로 탈 수 있는 컨버터블 쿠페중 단연최고.
포르쉐 718 박스터,718 박스터,8,10,7,9,10,9,"출력에 조금 아쉬움이 남으나, 연비와 디자인 무엇보다 뚜따라 만족하면서 탑니다"
포르쉐 718 박스터,718 박스터,10,10,10,10,10,10,감가가 많이 안되고 말해 뭐해 뛰어나지만 대기 기간이 너무 오래걸려서 기다리다 지침
포르쉐 718 박스터,718 박스터,10,10,7,9,10,9,718은 성능좋은 가성비 오픈카의 끝판왕입니다. 실내 수납공간을 제외하고 어느 한 곳 부족한 점이 없네요. 60km이하에서 주행중 오픈/클로징 가능해서 편하고 연비 또한 크루징 모드로 가면 매우 좋습니다.(오토스탑 on상태)
포르쉐 718 박스터,718 박스터 S,10,10,2,8,10,6,미드쉽 스포츠카 너무 좋습니다 :D포르쉐 만큼 곡선이 예쁜 스포츠카는 없는 것 같아요
포르쉐 718 박스터,718 박스터 S,10,10,10,10,10,8,속도도 괜찮고 성능도좋고 추천해요!! 드라이브하기좋은차인거같아요!!!!
포르쉐 718 박스터,718 박스터 S,10,10,6,10,10,8,좁은거 빼고는 전체적으로 너무 마음에 드네요~성능도좋고 나름 짐칸도넓고 무엇보다 오픈카라는게 좋네요ㅎ
포르쉐 718 박스터,718 박스터 S,10,10,5,10,10,10,최고의 차량입니다 가성비갑 움직임 갑 내구성 탱크인생차입니다 처고에요ㅎ
포르쉐 718 박스터,718 박스터 S,10,10,1,10,10,1,"포르쉐 엔트리에 걸맞는 모델, 데일리로 타기엔 거주성 및 수납공간이 너무 작음"
포르쉐 718 박스터,718 박스터 S,10,8,8,10,10,8,"지금까지 스무대 이상의 차량을 몰아봤지만, 세컨카로 이만한 차량은 절대 없네요."
포르쉐 718 박스터,718 박스터 S,10,10,10,10,10,10,디자인이 이쁘기때문에 모든걸 감수해서 탈수있는차라고 평가됨. 그리고 포르쉐타면서 연비 따지는건 어불성설 임
포르쉐 718 박스터,718 박스터 S,10,10,8,6,10,10,718만의 고질병이 있음 냉각수 경고등이라던지 진공벨브라인 문제만 빼면 완벽
포르쉐 718 박스터,718 박스터 S,10,6,7,10,10,8,데일리로 탈 수 있는 스포츠카의 마지노선..? 가격 대비 훌륭함 고속 연비도 좋은편
포르쉐 718 박스터,718 박스터 S,7,5,3,6,8,7,재미는 있지만 막상 타보면 911과 확연한 급나누기와 아쉬움이 공존하는 차
포르쉐 718 박스터,718 박스터 S,10,10,1,10,10,5,전반적으로 탈만하다. 엔트리 차종이라는 점을 ㄱ마안하면 몹시 훌륭하다고 보여짐
포르쉐 718 박스터,718 박스터 S,10,10,4,10,10,6,1억원에 즐길 수 있는 예쁘고 잘 달리는 오픈카. 감가가 없는 거에는 이유가 있다.
포르쉐 718 박스터,718 박스터 S,9,10,7,9,9,8,자리가 두개뿐이라 두명이 탔을때 가방이나 소지품을 둘곳이없다는게 단점이지만 그외 디자인이나 품질면에서는 좋음
포르쉐 718 박스터,718 박스터 S,10,10,7,10,9,8,중고 감가가 정말 적어요. 이점만 봐도 이 차에 대한 전반적인 평가가 아주 좋다는 걸 알 수 있죠.
포르쉐 718 박스터,718 박스터 S,10,10,10,10,10,10,최고의 펀드라이빙 스포츠카입니다 아주 만족스럽네요 포르쉐치곤 가격대비 성능이 넘버1
포르쉐 911,터보 S,10,8,10,10,10,8,여건이 되면 안팔고 유지할 차량으로 생각되네요 일상에서 아무래도 에스유브이 보다는 불편하지만 가끔 시간될때 펀드라이브용으로 좋네요
포르쉐 911,터보 S,7,7,6,7,7,7,1500만원 피를 얹어서 500킬로짜리 거의 새차를 구입해 처음에 고속에서 몇번을 몰아 봤는데 승차감이 너무 떨어져서 와이프 세컨차로 줬었는데 요즘은 와이프도 거의 타지 않아서 애물 단지가 된지 오래 됐군요. 그래도 다른 오너들 평가는 어떨까 싶어 여기에서 글들도 좀 읽어 보고 포르쉐 감성을 알고 정리를 해도 해야겠다 싶어 요즘 다시 좀 타 봤는데 그래도 이제는 2년쯤 되어서 그런지 고속 승차감은 좀 낳아지긴 했네요. 그리고 제 연비는 고속에선 2.4~2.8정도인데 디자인은 그냥 케바케 가성비는 괜챦은것 같은데 사실 이가격이면 488 중고가 더 낳겠다는 생각이 드는게 솔직한 제 생각입니다.
포르쉐 911,터보 S,10,10,10,10,10,6,터보S... 브랜드를 제외하고 이정도 성능을 보여주는 차량들 중에서는 가장 가성비 좋은차.
포르쉐 911,터보 S,10,10,9,4,10,10,"디자인 , 성능, 가성비 만족합니다.잡소리가 좀... 그래도 이만한 차가 없는거 같습니다."
포르쉐 911,터보 S,9,8,7,7,9,7,일단 디자인이 너무 마음에 듭니다. 주행 성능도 흠잡을데 없습니다. 와인딩이 즐거운 차 입니다~
포르쉐 마칸,마칸 S,10,6,8,10,10,6,"디자인과 품질은 아주 좋아요!다만 연비는 많이 안 좋고, 폭스바겐그룹 브랜드이다보니 아우디 주행감이랑 비슷하게 느껴져요"
포르쉐 마칸,마칸 S,10,8,8,10,10,8,"3.0 마칸S를 1년반 대기후 인도받아 운행중입니다.성깔있는 귀여운 호랑이입니다. 적당한 크기의 차를 선호하는 저로선 딱맞춤한듯 하고, 시동걸때마다 정신번쩍들게하는 중후한 우렁찬소리와 노멀모드로만 다녀도 그 민첩한 운동성에 감탄합니다. 에어서스가 포함된 Pasm 옵션으로 느끼는 편안한 승차감에 동승자들이 놀라워합니다. 차 가격은 성능에 비해 무난하다고생각합니다. 아직까지 잔고장 1도 없이 잘 운행하고 있습니다."
포르쉐 마칸,마칸 S,10,10,10,10,10,5,포르쉐 엔트리 모델로 딱 이고 데일리카로 타기에도 좋고 중간 중간 스포티한 성능으로 기분 전환 하기에도 알맞은 차 인 것 같습니다.
포르쉐 마칸,마칸 S,10,3,8,8,10,8,"타사 브랜드 동일 가격 대형으로 계약했다가.. 고민 끝에 24년형으로 받아서 운행하고 있습니다.디자인 넘 예쁘고, 차량 크기도 애기 없는 가족은 훌륭합니다. 주행 성능도 매우 만족 스럽습니다. 다만 트렁크 크기, 옵션을 추가했을 경우 비용이 확확 올라간다는 점.. 총평은 역시 돈이 최고. 포르쉐 최고!"
포르쉐 마칸,마칸 S,10,8,7,10,10,6,개. 간. 지.!!! 예쁘고 잘~ 달린다.
포르쉐 마칸,마칸 S,10,10,10,10,10,9,그냥 말이 필요 없음 디자인 휠까지 전부 올블랙으로 뽑았는데 간지 좋고 배기음 주행능력 매우 만족 솔직히 이 성능을 뽑아낼만한곳이 없음 생각보다 승차감이나 편의성도 좋았다다만 안드로이드 카플레이 지원 좀 해줬으면 좋겠다 카이엔 쿠페도 고민했지만 마칸도 나한텐 커서 이만하면 차고 넘친다 특히 시승행사가서 타본 마칸 시승은 마치 스포츠카를 타는 느낌이라서 카이엔쿠페도 타봤지만 전혀 다른 느낌을 주었고 개인적으로는 마칸이 더 낫다고 본다 다음에도 포르쉐를 산다면 마칸이 현재폼을 꾸준하게 유지한다는 가정하에 마칸을 산다
포르쉐 마칸,마칸 S,10,10,10,10,10,10,포르쉐는 설명이 필요없는 차량이죠!이름값을 제대로 한다고 봐야죠. 마칸이 전기차로 전환 될꺼라 마지막 가솔린 모델이 될것 같은데 희소성이 매우 강조될 모델일것 같습니다
포르쉐 마칸,마칸 S,10,8,8,10,10,8,"연비도 생각보다 잘나오고, 옵션도 생각보다 괜찮고 좋습니다😁😁 뭐니뭐니해도 이쁨"
포르쉐 마칸,마칸 S,10,9,6,10,10,4,독삼사에 비해 뛰어난 마감과 성능 만족스럽습니다.가성비 괜찮은 포르쉐 같습니다.
포르쉐 박스터,종합,10,10,2,8,10,6,미드쉽 스포츠카 너무 좋습니다 :D포르쉐 만큼 곡선이 예쁜 스포츠카는 없는 것 같아요
포르쉐 박스터,종합,10,9,8,10,10,9,"4000cc가 주는 수치적인 매력, 자연흡기의 매력, 응답성, 코너링 모두 좋지만 직접 타보지 않는 이상 아무것도 알 수 없다. 링크파이프 튜닝과 가변배기 모듈 작업은 명불허전 반드시 해야만 함(즐거움 증폭 x2). 편의성과 거주성을 빼고는 거의 모두 만점을 줄 수 있는 자동차. 고출력, 올인원 편의성의 M4 컴페티션 컨버터블도 결국 이 차의 매력을 따라올 수 없었다."
포르쉐 박스터,종합,9,9,7,9,10,8,"(2.5GTS 기준)공도에서 타고 다니기에 출력이 차고 넘칩니다만, 터보랙도 꽤 느껴지고 AMG나 M 생각하면 직빨은 조금 떨어지고 와인딩에서는 초보자가 다루기에 훨씬 편한것같아요. 배기는 4기통 터보라 음색이 조금 아쉽고 스포츠모드에서 팝콘은 꽤 터지네요 인테리어 너무 구형틱하다는 평이 있는데 맘에드는색 가죽으로 넣어놓으면 아직 이뻐보여요. 박스터 하차감 없다는분도 있지만 저는아직 하차감 있는것같고 뚜따해도 민망하지않습니다. 날씨좋은날 뚜따하고 다니기 정말 좋은 차량인것같은데 80~90넘기면 바람유입이 조금씩 늘어나긴 하는것같아요. 골프 혼자 나가기에 전혀 무리없구요. 조수석에 골프백 싣는분도 많지만 뒷트렁크에 스탠드백 잘 넣으면 들어갑니다. 드라이버 우드 먼저 빼서 트렁크 깊숙한곳에 넣고 후드 오픈한 상태로 나머지를 넣으면 훨씬 쾌적하게 이동가능합니다. 연비는 스포츠카 치고는 꽤 좋은편이지만 중량/엔진스펙 생각하면 좀더 잘나와야하지 않나 싶습니다."
포르쉐 박스터,종합,10,10,10,10,10,10,대체할 수 있는 그 어떤 경쟁 차종도 없는 현 시대의 마지막 근본 낭만의 표상.
포르쉐 박스터,종합,10,8,8,10,10,8,세컨으로 구매했지만 데일리로도 가능할만한 승차감입니다연비도 4.0인데 나쁘지 않은편입니다 아쉬운점은 여러 규제들로 인해 배기음이 작아 머플러 튜닝은 필수라 생각합니다
포르쉐 박스터,종합,10,10,10,10,10,10,이차의 유일한 단점은 911이 아니라는점 밖에는 없는거 같아요 다만 딩크에게만 추천 할 수 있을거 같아요 저희는 기블리 그리고 718 gts 4.0 을 두고 부부가 서로 번갈아 가면서 쓰고 있어요 사람을 태울때는 어쩔 수 없이 불편하지만 혼자 타거나 부부만 타기에는 정말 부족함이 없습니다 시트 포지션도 생각보다 불편하지않고 수납이 가장 걱정이었으나 앞트렁크 뒷트렁크까지 모두 있어서 생각보다 수납은 많이 되는 편이에요 차가 한번씩 노면이 좋지않을때 살짝 통통 튀는 느낌은 있지만 생각보다 그게 불쾌하게 다가오지는 않습니다 코너링이 아주 아주 훌륭하고 시트가 몸을 잡아주는 느낌이 아주 좋습니다 자연 흡기 라서 터보랙 없이 밟는 그대로 차와 내가 하나가 되는 쾌감을 느끼실수 있을거에요
포르쉐 박스터,종합,10,7,8,9,10,10,고급스러운 디자인 펀드라이빙 강점.. 서울 시내 다녀도 연비 좋더라고요..
포르쉐 박스터,종합,10,10,10,10,10,10,"가치를 아는 사람에게는 가성비 최강, 모르는 사람에게는 ""그돈이면..."" 소리가 나올만한 1억 5000(24년 출고가 기준, 옵션 적당히 1500)짜리 차량입니다. 퓨얼컷 소리를 하루에 한번 이상 들어보지 않는다면 가치를 모르는겁니다. 7000rpm 아래로 쓰면서 다닐거라면 718 s라는 아주 아주 아주 가성비의 디자인 거의 똑같은 대체재가 있답니다. 중고718s로 가면 7000만원은 아낄 수 있어요. 하지만 2040년까지(15년동안) 보증연장이 가능한 유일한 자동차 브랜드인만큼 레드존까지 다 끌어쓰며 자연흡기를 즐긴다면 이런 가성비 차종은 어디에도 없는 것 같습니다. 스파이더랑 스파이더RS 국내 출시 안되는게 너무 아쉽..."
포르쉐 박스터,종합,10,10,10,10,10,10,포르쉐 박스터gts 재밌어요 나이스 굿 ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ ㄱ
포르쉐 박스터,종합,10,2,8,10,9,9,혼자 데일리로 타기에도 적격이고 핸들링 좋고 운전이 계속 하고싶을 정도로 재미있는 차
포르쉐 박스터,종합,10,8,6,10,10,6,달리기에는 좋고 수납에는 좋지 않습니다. 가족이 있는분께는 권유드리지 않습니다.
포르쉐 박스터,종합,10,10,10,10,10,8,속도도 괜찮고 성능도좋고 추천해요!! 드라이브하기좋은차인거같아요!!!!
포르쉐 박스터,종합,10,10,8,10,10,7,차를 타면서 어딜가도 매일 놀러다니는 기분이 드는 신기한 차^^ 날씨가 풀려 빨리 다시 시동을 걸었으면 합니다.
포르쉐 박스터,종합,9,10,8,10,10,10,단점이라고는 911이 아니라는거 하나밖에 없고 모든 면에서 가장 만족스러웠던 차. 가격 생각하면 주행성능이나 품질은 말할 것도 없고 무엇보다 연비가 제일 놀라웠는데 차량 특성 생각하면 연비 너무 괜찮음. 4.0은 좀 다르겠지만.
포르쉐 박스터,종합,10,10,10,2,10,2,윗 등급으로 넘어가기전에 한번은 타야하는 차718만 타고다녀도 충분하다못해 넘침.
포르쉐 박스터,종합,10,10,6,10,10,8,좁은거 빼고는 전체적으로 너무 마음에 드네요~성능도좋고 나름 짐칸도넓고 무엇보다 오픈카라는게 좋네요ㅎ
포르쉐 박스터,종합,10,10,5,10,10,10,최고의 차량입니다 가성비갑 움직임 갑 내구성 탱크인생차입니다 처고에요ㅎ
포르쉐 박스터,종합,10,9,8,9,9,9,수동으로 국내 한대인 T모델 개인적으로 만족하며내연기관 마무리하는 차로 생각합니다
포르쉐 박스터,종합,10,10,1,10,10,1,"포르쉐 엔트리에 걸맞는 모델, 데일리로 타기엔 거주성 및 수납공간이 너무 작음"
포르쉐 박스터,종합,10,8,8,10,10,8,"지금까지 스무대 이상의 차량을 몰아봤지만, 세컨카로 이만한 차량은 절대 없네요."
포르쉐 박스터,718 박스터,8,8,2,8,10,10,아.. 불편해요 알고타지만 불편해요.. 둘이놀러가서 술먹으면 대리도 못불러요.. 그래서 자고옵니다 고마워요
